Time,Window Size
255.739,8500
255.773,7820
255.802,8160
255.899,7480
255.928,7820
255.962,7140
255.991,7480
256.088,6800
256.107,340
256.151,680
256.277,1020
256.34,1133
256.466,1235
256.529,1328
256.655,1415
256.718,1496
256.844,1573
256.97,1646
257.033,1716
257.16,1783
257.223,1847
257.349,1909
257.412,1969
257.538,2027
257.664,2084
257.727,2139
257.853,2193
257.916,2245
258.042,2296
258.105,2346
258.231,2395
258.294,2443
258.387,2490
258.513,2536
258.639,2581
258.765,2625
258.891,2669
259.017,2712
259.143,2754
259.269,2795
259.584,2380
262.062,340
262.106,680
262.232,1020
262.358,1360
262.358,1445
262.484,1525
262.61,1600
262.799,1672
262.926,1741
263.052,1807
263.178,1870
263.304,1931
263.43,1990
263.556,2048
263.682,2104
263.808,2158
263.934,2211
264.06,2263
264.186,2314
264.312,2363
264.438,2411
264.565,2458
264.691,2505
264.817,2551
264.943,2596
265.258,2040
267.735,340
268.158,680
268.284,1020
268.41,1360
268.41,1445
268.536,1525
268.662,1600
268.788,1672
268.914,1741
269.04,1807
269.166,1870
269.293,1931
269.419,1990
269.545,2048
269.671,2104
269.797,2158
269.923,2211
270.049,2263
270.175,2314
270.301,2363
270.427,2411
270.553,2458
270.679,2505
270.806,2551
270.932,2596
271.058,2640
271.373,2040
273.85,340
274.21,680
274.336,1020
274.462,1360
274.462,1445
274.588,1525
274.714,1600
274.84,1672
274.966,1741
275.092,1807
275.218,1870
275.344,1931
275.47,1990
275.597,2048
275.723,2104
275.849,2158
275.975,2211
276.101,2263
276.227,2314
276.353,2363
276.479,2411
276.605,2458
276.731,2505
276.857,2551
276.983,2596
277.11,2640
277.425,2040
279.902,340
280.262,680
280.388,1020
280.514,1360
280.514,1445
280.64,1525
280.766,1600
280.892,1672
281.018,1741
281.144,1807
281.27,1870
281.396,1931
281.522,1990
281.648,2048
281.774,2104
281.901,2158
282.027,2211
282.153,2263
282.279,2314
282.405,2363
282.531,2411
282.657,2458
282.783,2505
282.909,2551
283.035,2596
283.161,2640
283.477,2040
285.954,340
286.313,680
286.439,1020
286.566,1360
286.566,1445
286.692,1525
286.818,1600
286.944,1672
287.07,1741
287.196,1807
287.322,1870
287.448,1931
287.574,1990
287.7,2048
287.826,2104
287.952,2158
288.078,2211
288.205,2263
288.331,2314
288.457,2363
288.583,2411
288.709,2458
288.835,2505
288.961,2551
289.087,2596
289.213,2640
289.528,2040
292.006,340
292.365,680
292.491,1020
292.617,1360
292.617,1445
292.743,1525
292.87,1600
292.996,1672
293.122,1741
293.248,1807
293.374,1870
293.5,1931
293.626,1990
293.752,2048
293.878,2104
294.004,2158
294.13,2211
294.256,2263
294.382,2314
294.509,2363
294.635,2411
294.761,2458
294.887,2505
295.013,2551
295.139,2596
295.265,2640
295.58,2040
298.058,340
298.417,680
298.543,1020
298.669,1360
298.669,1445
298.795,1525
298.921,1600
299.047,1672
299.174,1741
299.3,1807
299.426,1870
299.552,1931
299.678,1990
299.804,2048
299.93,2104
300.056,2158
300.182,2211
300.308,2263
300.434,2314
300.56,2363
300.686,2411
300.813,2458
300.939,2505
301.065,2551
301.191,2596
301.317,2640
301.632,2040
304.109,340
304.469,680
304.595,1020
304.721,1360
304.721,1445
304.847,1525
304.973,1600
305.099,1672
305.225,1741
305.351,1807
305.478,1870
305.604,1931
305.73,1990
305.856,2048
305.982,2104
306.108,2158
306.234,2211
306.36,2263
306.486,2314
306.612,2363
306.738,2411
306.864,2458
306.99,2505
307.117,2551
307.243,2596
307.369,2640
307.684,2040
310.161,340
310.521,680
310.647,1020
310.773,1360
310.773,1445
310.899,1525
311.025,1600
311.151,1672
311.277,1741
311.403,1807
311.529,1870
311.655,1931
311.782,1990
311.908,2048
312.034,2104
312.16,2158
312.286,2211
312.412,2263
312.538,2314
312.664,2363
312.79,2411
312.916,2458
313.042,2505
313.168,2551
313.294,2596
313.421,2640
313.736,2040
316.213,340
316.573,680
316.699,1020
316.825,1360
316.825,1445
316.951,1525
317.077,1600
317.203,1672
317.329,1741
317.455,1807
317.581,1870
317.707,1931
317.833,1990
317.959,2048
