Time,RTT
210.916,3.02566
211.043,3.02571
211.169,3.02574
211.295,3.02577
211.421,3.0258
211.547,3.02583
211.673,3.02572
211.799,3.02576
211.925,3.02579
212.051,3.02581
212.177,3.02583
212.303,3.02585
212.429,3.02587
212.556,3.02589
212.682,3.0259
212.808,3.02591
212.934,3.02592
213.06,3.02593
213.186,3.02582
213.312,3.02584
213.438,3.02586
213.564,3.02588
213.69,3.02589
213.816,3.0259
213.942,3.02592
214.068,3.02593
214.195,3.02594
214.321,3.02594
214.447,3.02595
214.573,3.02596
214.699,3.02596
214.825,3.02584
214.951,3.02586
215.077,3.02588
215.203,3.02589
215.329,3.0259
215.455,3.02592
215.581,3.02593
215.708,3.02594
215.834,3.02594
215.96,3.02595
216.086,3.02596
216.212,3.02596
216.338,3.02584
216.464,3.02586
216.59,3.02588
216.716,3.02589
216.842,3.0259
216.968,3.02592
217.094,3.02593
217.22,3.02594
217.347,3.02594
217.473,3.02595
217.599,3.02596
217.725,3.02596
217.851,3.02596
217.977,3.04172
218.103,3.0555
218.229,3.06757
218.355,3.07812
218.481,3.08736
218.607,3.09544
218.733,3.1025
218.86,3.10869
218.986,3.1141
219.112,3.11884
219.238,3.12298
219.364,3.12661
219.49,3.12978
219.616,3.13256
219.742,3.13499
219.868,3.13712
219.994,3.13898
220.12,3.1406
220.246,3.14203
220.372,3.14327
220.499,3.14436
220.625,3.14532
220.751,3.14615
220.877,3.14688
221.003,3.14752
221.129,3.14808
221.255,3.14857
221.381,3.149
221.507,3.14937
221.633,3.1497
221.759,3.14999
221.885,3.15024
222.012,3.15046
222.138,3.15065
222.264,3.15082
222.39,3.15097
222.516,3.1511
222.642,3.15121
222.768,3.15131
222.894,3.15139
223.02,3.15147
223.146,3.15153
223.272,3.15159
223.398,3.15164
223.524,3.15169
223.651,3.15173
223.777,3.15176
223.903,3.15179
224.029,3.15182
224.155,3.15184
224.281,3.15186
224.407,3.15188
224.533,3.15189
224.659,3.1519
224.785,3.15192
224.911,3.15193
225.037,3.15193
225.164,3.15194
225.29,3.15195
225.416,3.15196
225.542,3.15196
225.668,3.15197
225.794,3.15197
225.92,3.15197
226.046,3.15198
226.172,3.15198
226.298,3.15198
226.424,3.15198
226.55,3.15198
226.676,3.15199
226.803,3.15199
226.929,3.15199
227.055,3.15199
227.181,3.15199
227.307,3.15199
227.433,3.15199
227.559,3.15199
232.35,3.16774
232.476,3.18153
232.602,3.19358
232.728,3.20414
232.854,3.21337
232.98,3.22145
233.107,3.22852
233.233,3.2347
233.359,3.24011
233.485,3.24485
233.611,3.24899
233.737,3.25262
233.863,3.25591
233.989,3.25868
234.115,3.26109
234.241,3.2632
234.367,3.26505
234.493,3.26667
234.62,3.26809
234.746,3.26932
234.872,3.27041
